;id;Name;Main Story;Main + Extras;Completionist;All Styles;Platforms;Genre;Developer;Publisher;NA;EU;JP
76;36549.0; Rolling Gauntlet ;-- ;-- ;-- ;-- ;   PC ;   Strategy ;   Aundre Rogers ;   Aundre Rogers ;January 15, 2016 ;NAN;NAN
77;36550.0; Cube Destroyer ;-- ;-- ;1½ Hours ;1½ Hours ;   PC ;NAN;   Freedomize ;   Freedomize ;February 15, 2016 ;NAN;NAN
78;36551.0; Diamond Deeps ;-- ;28 Mins ;-- ;28 Mins ;   PC ;   Action ;   BIT-GEN ;   BIT-GEN ;June 01, 2015 ;NAN;NAN
79;36553.0; Shakedown Racing One ;-- ;-- ;-- ;-- ;   PC ;   Racing ;   Danail Zotov ;   Danail Zotov ;November 12, 2015 ;NAN;NAN
80;36554.0; Tropical Fish Shop 2 ;7½ Hours ;10 Hours ;-- ;8½ Hours ;   PC ;   Hidden Object ;   Rainbow Games ;   Rainbow Games ;February 10, 2012 ;NAN;NAN
81;36555.0; Planet R-12 ;3 Hours ;-- ;-- ;3 Hours ;   PC ;NAN;   Timushev Vladimir ;   Timushev Vladimir ;May 01, 2016 ;NAN;NAN
82;36556.0; One Way to Exit ;-- ;-- ;40 Mins ;40 Mins ;   PC ;   Action ;NAN;NAN;March 12, 2016 ;NAN;NAN
83;36557.0; PRiO ;-- ;-- ;-- ;-- ;   PC ;NAN;   DanielDavisGames ;   DanielDavisGames ;March 18, 2016 ;NAN;NAN
84;36558.0; Piggy Princess ;-- ;-- ;-- ;-- ;   PC ;   Action ;   DreamsSoftGames ;   DreamsSoftGames ;March 18, 2016 ;NAN;NAN
85;36559.0; Battle For The Sun ;-- ;-- ;-- ;-- ;   PC ;NAN;   Appsolutely Studios ;   Appsolutely Studios ;July 22, 2015 ;NAN;NAN
86;36560.0; Cyborg Rage ;-- ;-- ;-- ;-- ;   PC ;NAN;   Ragiva Games ;   Black Shell Media ;February 19, 2016 ;NAN;NAN
87;36561.0; Herding Dog ;-- ;-- ;-- ;-- ;   PC ;   Strategy ;   xixgames ;   Black Shell Media ;December 25, 2015 ;NAN;NAN
88;36563.0; Magnetron ;-- ;-- ;-- ;-- ;   PC ;   Action ;   Jay-Run ;   Jay-Run ;November 16, 2015 ;NAN;NAN
89;36564.0; Adorables ;-- ;-- ;19½ Hours ;19½ Hours ;   PC ;   Strategy ;   White Rabbit Games ;   White Rabbit Games ;March 30, 2016 ;NAN;NAN
90;36565.0; Battle Pixels ;-- ;-- ;-- ;-- ;   PC ;NAN;   AppyArt Games ;   OtakuMaker.com ;January 14, 2016 ;NAN;NAN
91;36566.0; sudoku free ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
92;36568.0; Overload Playable Teaser ;NAN;NAN;NAN;NAN;   PC ;NAN;NAN;NAN;NAN;NAN;NAN
93;36569.0; The Fleets of Sol ;-- ;-- ;-- ;-- ;   PC ;NAN;   Bit Planet Games ;   Bit Planet Games ;April 01, 2016 ;NAN;NAN
94;36570.0; My Girlfriend Is the President - Fan Disc ;-- ;-- ;10½ Hours ;10½ Hours ;   PC ;   Visual Novel ;NAN;   Alcot ;NAN;NAN;August 13, 2010 
95;36573.0; Antenna ;21 Mins - 27 Mins ;NAN;NAN;NAN;   PC ;   Adventure ;   LWNA ;   LWNA ;April 07, 2016 ;NAN;NAN
96;36574.0; Invizimals Shadow Zone ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
97;36575.0; Valkyria Chronicles: Edy's Mission - Enter the Edy Detachment DLC ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
98;36576.0; Valkyria Chronicles: Selvaria's Mission - Behind Her Blue Flame DLC ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
99;36577.0; Legna Tactica ;-- ;15 Hours ;-- ;15 Hours ;   Nintendo 3DS ;NAN;   Hit-Point ;   Kemco ;February 02, 2017 ;NAN;NAN
100;36578.0; Vanshakaboss ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
101;36579.0; virtues last reward ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
102;36580.0; The Idolmaster Must Songs Aka-ban ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
103;36582.0; OneShot ;4½ Hours ;7 Hours ;8½ Hours ;6½ Hours ;   PC ;   Adventure ;   Team Oneshot ;   Degica ;December 09, 2016 ;December 09, 2016 ;NAN
104;36583.0; Zotrix: Solar Division ;-- ;-- ;-- ;-- ;   PC ;   Tower Defense ;   ZeroBit Games ;   Ocean Media ;April 20, 2016 ;NAN;NAN
105;36584.0; Exoptable Money ;2 Hours ;-- ;-- ;2 Hours ;   PC ;NAN;NAN;   Wertpol ;January 28, 2015 ;NAN;NAN
106;36585.0; Star Billions: Season One ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
107;36587.0; CrimeCraft: Bleedout ;-- ;-- ;-- ;NAN;   PC ;NAN;   Vogster Entertainment ;   Vogster Entertainment ;NAN;NAN;NAN
108;36588.0; Crystal Monsters ;-- ;-- ;-- ;-- ;   Mobile, Nintendo DS ;NAN;   Gameloft ;   Gameloft ;July 26, 2010 ;July 30, 2010 ;July 08, 2008 
109;36589.0; Naruto Shippuden: Ultimate Ninja Storm 4 - Gaara's Tale Extra Scenario Pack DLC ;-- ;2 Hours ;3 Hours ;2½ Hours ;   PC, PlayStation 4, Xbox One ;NAN;   CyberConnect2 ;   BANDAI NAMCO Entertainment ;April 12, 2016 ;NAN;NAN
110;36590.0; Naruto Shippuden: Ultimate Ninja Storm 4 - Shikamaru's Tale Extra Scenario Pack ;-- ;2½ Hours ;2½ Hours ;2½ Hours ;   PC, PlayStation 4, Xbox One ;NAN;   CyberConnect2 ;   Bandai Namco Entertainment ;March 08, 2016 ;NAN;NAN
111;36591.0; Helen's Mysterious Castle ;6 Hours ;7½ Hours ;8½ Hours ;6½ Hours ;   PC ;   Role-Playing ;   Satsu ;   AGM PLAYISM ;March 18, 2016 ;NAN;NAN
112;36593.0; Sydney's World ;-- ;-- ;-- ;-- ;   PC ;   Role-Playing ;   Wise Dad Games ;   Wise Dad Games ;February 01, 2016 ;NAN;NAN
113;36595.0; 18 Wheels of Steel: Across America ;20 Hours ;20 Hours ;-- ;20 Hours ;   PC ;   Simulation ;NAN;NAN;September 23, 2003 ;NAN;NAN
114;36596.0; 18 Wheels of Steel: Pedal to the Metal ;-- ;25 Hours ;25½ Hours ;26 Hours ;   PC ;NAN;   SCS Sortware ;   ValuSoft ;August 30, 2004 ;August 30, 2004 ;NAN
115;36597.0; Test Drive Off-Road 2 ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
116;36598.0; C3 Racing - Car Constructors Championship ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
117;36599.0; Shogun: Total War - The Mongol Invasion ;6 Hours ;8 Hours ;-- ;7 Hours ;   PC ;NAN;   The Creative Assembly ;   Electronic Arts ;August 08, 2001 ;NAN;NAN
118;36600.0; Granblue Fantasy ;100 Hours ;500 Hours ;1000 Hours ;516 Hours ;   Mobile, PC ;   Role-Playing ;   Cygames ;   Mobage ;April 11, 2016 ;NAN;NAN
119;36602.0; Escape From Moonbase Alpha ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
120;36603.0; Kim (2016) ;-- ;-- ;-- ;-- ;   PC ;NAN;   The Secret Games Company ;   The Secret Games Company ;October 24, 2016 ;October 24, 2016 ;NAN
121;36604.0; Kingdom Hearts: Unchained X ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
122;36609.0; Hatsune Miku: Project DIVA X ;10½ Hours ;28½ Hours ;87½ Hours ;22 Hours ;   PlayStation 4, PlayStation Vita ;   Music/Rhythm ;NAN;   Sega ;August 30, 2016 ;August 30, 2016 ;March 24, 2016 
123;36610.0; Little Alchemist ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
124;36611.0; Subterfuge ;-- ;-- ;-- ;-- ;   Mobile ;   Strategy ;NAN;   Snappy Touch ;October 15, 2015 ;NAN;NAN
125;36612.0; Zenonia S: Rifts in Time ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
126;36613.0; Spellstone ;-- ;-- ;-- ;-- ;   PC ;   Card Game ;   Synapse Games ;   Kongregate ;November 14, 2016 ;NAN;NAN
127;36614.0; Vainglory ;-- ;-- ;-- ;-- ;   Mobile ;NAN;   Super Evil Megacorp ;   Super Evil Megacorp ;November 2014 ;NAN;NAN
128;36615.0; Dungeon Boss ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
129;36616.0; Zookeeper Battle ;-- ;-- ;-- ;-- ;   Mobile ;   Puzzle ;   KITERETSU ;NAN;August 23, 2012 ;NAN;NAN
130;36617.0; Flick Kick Football ;-- ;-- ;-- ;-- ;   Mobile ;NAN;   PikPok ;   PikPok ;November 22, 2010 ;NAN;NAN
131;36618.0; The Incorruptibles: Knights of the Realm ;-- ;-- ;-- ;-- ;NAN;NAN;   Maximum Play ;   Maximum Play ;May 26, 2016 ;NAN;NAN
132;36619.0; WordBubbles! ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
133;36620.0; Puzzle Craft 2 ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
134;36621.0; Bejeweled Blitz ;5 Hours ;-- ;-- ;5 Hours ;NAN;   Puzzle ;   PopCap Games ;   PopCap Games ;April 05, 2010 ;NAN;NAN
135;36622.0; Dungeons & Such - Treasures, Collectibles and Dragons ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
136;36623.0; Mavenfall ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
137;36624.0; Sky Chasers ;-- ;-- ;-- ;-- ;NAN;   Platform ;   Lucky Kat Studios ;   Lucky Kat Studios ; 2016 ;NAN;NAN
138;36625.0; Cooking Dash 2016 ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
139;36626.0; Magic: The Gathering - Puzzle Quest ;-- ;-- ;-- ;-- ;   Mobile ;NAN;   Demiurge Studio ;   D3 Go! ;NAN;NAN;NAN
140;36627.0; Heroes of Order & Chaos - Multiplayer Online Game ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
141;36628.0; Daddy Long Legs ;-- ;-- ;-- ;-- ;   Mobile ;NAN;   Set Snail ;NAN;October 07, 2014 ;NAN;NAN
142;36629.0; Kiwanuka ;-- ;-- ;-- ;-- ;NAN;   Puzzle ;   CMA Megacorp ;   CMA Megacorp ;May 08, 2014 ;NAN;NAN
143;36630.0; Doggins ;20 Mins ;-- ;-- ;20 Mins ;   Mobile ;   Action ;   Brain&Brain ;   Brain&Brain ;NAN;NAN;NAN
144;36631.0; Red Herring ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
145;36632.0; Star Trek Trexels ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
146;36633.0; Fastar! ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
147;36634.0; ALONE... ;-- ;-- ;-- ;-- ;NAN;   Action ;   Laser Dog ;NAN;NAN;NAN;NAN
148;36635.0; To-Fu Fury ;-- ;-- ;-- ;-- ;NAN;   Puzzle ;   AMZN Mobile ;   AMZN Mobile ; 2015 ; 2015 ;NAN
149;36636.0; The Trace: Murder Mystery Game ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
150;36637.0; Dice Mage ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
151;36638.0; Zorbie ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
152;36639.0; Polymer ;-- ;-- ;-- ;-- ;NAN;   Puzzle ;   Fixpoint Productions ;NAN; 2013 ;NAN;NAN
153;36640.0; Block Legend ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
154;36641.0; JELLIES! ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
155;36642.0; Temple Run: Oz ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;   Disney Mobile Studios ;March 05, 2013 ;NAN;NAN
156;36644.0; Ancient Legacy ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
157;36645.0; ... and then it rained ;-- ;-- ;-- ;-- ;   Mobile ;NAN;   Megagon Industries ;NAN; 2014 ; 2014 ;NAN
158;36646.0; Bejeweled Classic ;5 Hours ;-- ;-- ;5 Hours ;NAN;   Puzzle ;NAN;NAN;NAN;NAN;NAN
159;36647.0; Kelley Armstrong's Cainsville Files ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
160;36648.0; God of Light ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
161;36649.0; Combo Quest ;-- ;-- ;-- ;-- ;   Mobile ;NAN;NAN;   Tapinator ;January 08, 2015 ;NAN;NAN
162;36651.0; Rop ;-- ;-- ;-- ;-- ;   Mobile ;   Puzzle ;   MildMania ;   MildMania ; 2015 ;NAN;NAN
163;36652.0; Skiing Yeti Mountain ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
164;36653.0; Planet Quest ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
165;36654.0; Puzzle Forge 2 ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
166;36655.0; The Path To Luma ;-- ;-- ;-- ;-- ;NAN;NAN;   NRG Energy ;NAN;August 12, 2015 ;NAN;NAN
167;36656.0; Sage Fusion ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
168;36657.0; Virtual City ;-- ;-- ;-- ;-- ;NAN;   Strategy ;   G5 Entertainment ;   G5 Entertainment ;NAN;NAN;NAN
169;36658.0; Circle~5xDiamond ;-- ;-- ;-- ;-- ;NAN;NAN;NAN;NAN;NAN;NAN;NAN
170;36659.0; Flow Free ;-- ;-- ;-- ;-- ;   Mobile ;   Puzzle ;   Big Duck Games ;   Big Duck Games ;June 07, 2012 ;NAN;NAN
171;36660.0; Alchemic Dungeons ;-- ;-- ;-- ;-- ;NAN;NAN;   Flyhigh Works ;NAN;NAN;July 06, 2017 ;NAN
